id,property,common_name,botanical_name,x,y
3733,1,TULIP TREE,LIRIODENDRON TULIPIFERA,6322315.487,1913287.163
3734,1,TULIP TREE,LIRIODENDRON TULIPIFERA,6322300.676,1913285.663
3736,1,TULIP TREE,LIRIODENDRON TULIPIFERA,6322229.918,1913285.854
3737,1,TULIP TREE,LIRIODENDRON TULIPIFERA,6322163.963,1913274.658
3743,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322192.799,1912971.315
3746,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322251.756,1912898.989
3750,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322357.094,1912766.29
3756,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322534.3,1912541.945
3761,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322680.685,1912365.999
3764,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322819.642,1912182.621
3780,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6323418.965,1912076.728
3784,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6323556.253,1912074.494
3793,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6323121.536,1912116.031
3798,1,AFGHAN PINE,PINUS ELDARICA,6322956.1,1912130.64
3802,1,AFGHAN PINE,PINUS ELDARICA,6322860.283,1912192.562
3637,1,BRISBANE BOX,TRISTANIA CONFERTA,6320722.449,1914345.564
3640,1,BRISBANE BOX,TRISTANIA CONFERTA,6320553.075,1914417.158
3641,1,BRISBANE BOX,TRISTANIA CONFERTA,6320513.449,1914454.56
3652,1,BRISBANE BOX,TRISTANIA CONFERTA,6320422.445,1915012.391
3653,1,BRISBANE BOX,TRISTANIA CONFERTA,6320452.625,1915055.95
3656,1,BRISBANE BOX,TRISTANIA CONFERTA,6320522.172,1915155.995
3664,1,BRISBANE BOX,TRISTANIA CONFERTA,6320354.63,1914939.772
3665,1,BRISBANE BOX,TRISTANIA CONFERTA,6320343.447,1914896.592
3673,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320364.696,1914535.077
3674,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320301.43,1914507.85
1406,1,FAN TEX ASH,FRAXINUS VELUTINA RIO GRANDE,6323894.456,1916788.319
1409,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6323883.796,1916943.406
1417,1,ELM SPECIES,ULMUS SPP.,6323897.394,1917344.621
1430,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6324090.888,1917664.98
1441,1,WESTERN SYCAMORE,PLATANUS RACEMOSA,6324296.994,1919329.584
1449,1,WHITE MULBERRY,MORUS ALBA,6323823.717,1919343.67
1450,1,WESTERN SYCAMORE,PLATANUS RACEMOSA,6323764.546,1919340.115
1455,1,WESTERN SYCAMORE,PLATANUS RACEMOSA,6323943.724,1919264.586
1458,1,FLOWERING PLUM,PRUNUS BLIREIANA,6323942.483,1919158.02
2816,1,.ROYAL PAULOWNIA,PAULOWINA TOMENTOSA,6321769.543,1922631.754
2831,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6322424.6,1922506.885
2833,1,FAN TEX ASH,FRAXINUS VELUTINA RIO GRANDE,6322425.638,1922447.392
2834,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6322368.73,1922407.997
2835,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6322326.094,1922405.728
2836,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6322273.696,1922401.287
2840,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6322095.396,1922410.609
2843,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321959.78,1922409.157
2844,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321889.23,1922411.615
2855,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321364.167,1922433.878
2860,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321673.455,1922370.866
2863,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321803.953,1922370.618
2864,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321853.823,1922371.72
2872,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6322247.14,1922360.001
2875,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6322423.58,1922367.758
1500,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6324171.921,1917961.271
1517,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6323890.55,1918450.028
1529,1,CHINESE TALLOW TREE,SAPIUM SEBIFERUM,6323995.531,1918950.965
1541,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6324148.611,1918559.177
1542,1,WEST. DOGWOOD,CORNUS NUTTALLII,6324144.288,1918433.46
3327,1,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6323001.091,1914254.938
3425,1,CANARY ISLAND PINE,PINUS CANARIENSIS,6323388.201,1914759.317
3427,1,CANARY ISLAND PINE,PINUS CANARIENSIS,6323354.124,1914681.31
3430,1,CANARY ISLAND PINE,PINUS CANARIENSIS,6323168.572,1914619.996
3435,1,CANARY ISLAND PINE,PINUS CANARIENSIS,6322971.176,1914475.907
3437,1,CANARY ISLAND PINE,PINUS CANARIENSIS,6322967.462,1914347.504
3441,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321962.174,1914523.036
3443,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321942.929,1914604.542
3446,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321900.423,1914762.49
3447,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321887.39,1914814.259
3450,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321872.3,1914893.441
3460,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321813.257,1915295.736
3463,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321691.567,1915333.797
3467,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321577.481,1915230.816
3472,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321528.569,1915054.779
2503,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6319709.25,1920013.703
3610,1,BRISBANE BOX,TRISTANIA CONFERTA,6320494.913,1914605.807
3611,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320501.519,1914565.609
3626,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6321259.501,1914544.3
3627,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6321260.351,1914490.911
3558,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322000.645,1913527.127
3562,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322019.372,1913436.713
3574,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322010.858,1913635.629
3575,1,TULIP TREE,LIRIODENDRON TULIPIFERA,6322007.092,1913661.05
3578,1,RUSSETT MAGNOLIA,MAGNOLIA GRANDIFLORA RUSSETT,6321989.676,1913811.885
3678,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320259.475,1914442.509
3679,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320337.922,1914490.948
3683,1,BRISBANE BOX,TRISTANIA CONFERTA,6320480.186,1914436.188
3687,1,BRISBANE BOX,TRISTANIA CONFERTA,6320653.318,1914319.448
3690,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320807.388,1914287.345
3694,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320924.775,1914273.017
3698,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321114.474,1914264.064
3702,1,INDIAN LAURE FIG,FICUS NITIDA,6321204.021,1914267.466
3704,1,EUGENIA,SYZYGIUM PANICULATUM,6321340.892,1914265.076
2510,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6320376.335,1920812.833
2761,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321291.499,1923060.836
3002,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6322019.442,1923831.34
3006,1,MAGNOLIA SPECIES,MAGNOLIA SPP.,6322059.105,1923622.079
3007,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6322041.432,1923583.034
2533,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6320339.261,1921024.328
2536,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6320216.176,1921137.532
2537,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6320156.42,1921163.246
2540,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6319929.218,1921168.098
2541,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6319875.138,1921168.183
2544,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6319724.132,1921189.833
2553,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6319600.262,1921165.226
2371,1,WESTERN SYCAMORE,PLATANUS RACEMOSA,6320421.405,1919734.788
2372,1,WESTERN SYCAMORE,PLATANUS RACEMOSA,6320340.345,1919734.927
3279,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323661.715,1917240.296
3283,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323656.859,1917156.049
3284,1,LEMON-SCENTED GUM,EUCALYPTUS CITRIODORA,6323657.732,1917137.316
3300,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323184.108,1914298.432
3308,1,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6322723.768,1914302.5
3115,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6323456.187,1922531.104
3150,1,CALIFORNIA PEPPER,SCHINUS MOLLE,6320998.198,1923077.71
3151,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320605.285,1923081.341
3158,1,PIN OAK,QUERCUS PALUSTRIS HYBRID VARIETY,6319990.166,1923083.831
3168,3,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6320446.004,1922444.037
3172,3,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6320297.974,1922549.361
3177,3,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6320010.17,1922771.567
3178,3,WINDMILL PALM,TRACHYCARPUS FORTUNEI,6319740.88,1922950.73
3182,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323672.884,1918745.388
3183,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323669.196,1918725.486
3184,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323663.678,1918714.058
3185,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323661.29,1918708.108
3186,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323665.569,1918656.125
3187,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323667.101,1918651.56
3190,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323672.639,1918632.173
3192,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323665.641,1918627.908
3193,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323668.125,1918598.377
3199,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323665.263,1918572.655
3205,1,LEMON-SCENTED GUM,EUCALYPTUS CITRIODORA,6323662.938,1918504.8
3209,1,BRISBANE BOX,TRISTANIA CONFERTA,6323670.517,1918396.832
3210,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323662.188,1918386.156
3214,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323673.67,1918339.526
3215,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323671.468,1918325.337
3218,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323670.107,1918292.468
3222,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323672.392,1918198.312
3223,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323664.578,1918196.221
3226,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323667.172,1918142.55
3230,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323671.252,1917898.858
3231,1,BLUE GUM,EUCALYPTUS GLOBULUS,6323671.922,1917891.415
3239,1,BRISBANE BOX,TRISTANIA CONFERTA,6323666.58,1917787.346
3473,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321516.748,1915014.793
3586,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6321988.134,1914200.103
3594,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6321243.967,1914644.67
3598,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6321046.596,1914645.634
3599,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320992.608,1914645.587
3602,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320849.489,1914659.88
3603,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320833.282,1914653.882
3606,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320696.054,1914661.342
3607,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6320620.518,1914657.515
2098,1,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA ZUNI,6320963.225,1920706.42
2100,1,NEW ZEALAND CHRISTMA,METROSIDEROS EXCELSUS,6320616.991,1920536.497
2103,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6320618.364,1920406.228
2111,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6320613.198,1920042.961
2117,1,HOLLY OAK,QUERCUS ILEX,6320378.466,1920008.841
2120,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320254.884,1920000.477
2122,1,MARINA ARBUTUS,ARBUTUS 'MARINA',6320209.29,1920000.481
2134,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6320241.981,1920514.563
2137,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6320359.512,1920442.142
2142,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6320360.967,1920199.449
2150,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320092.08,1920421.501
2158,1,HOLLY OAK,QUERCUS ILEX,6320096.416,1920076.883
2163,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320261.755,1919965.489
2170,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6320586.679,1919956.46
2178,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6320651.144,1920314.547
2184,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320840.233,1920329.849
2188,1,MODESTO ASH,FRAXINUS VELUTINA GLABRA,6320865.409,1920138.878
2195,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320858.777,1919670.898
2212,1,HOLLY OAK,QUERCUS ILEX,6320661.258,1919410.803
2215,1,HOLLY OAK,QUERCUS ILEX,6320828.01,1919368.095
2216,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320865.254,1919308.448
2220,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6320763.429,1919173.151
2231,1,HOLLYWOOD JUNIPER,JUNIPERUS CHINENSIS TORULOSA,6320330.374,1919289.215
2235,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6320199.234,1919408.242
2248,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6320348.996,1919174.629
2249,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6320403.492,1919181.161
2251,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6320574.04,1919127.707
2252,1,CHINESE PISTACHE,PISTACIA CHINENSIS,6320666.837,1919126.489
2258,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320863.454,1918941.481
2259,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320814.481,1918898.239
2262,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320643.401,1918890.956
2263,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320555.549,1918890.776
2265,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320432.885,1918880.733
2266,1,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6320378.086,1918861.376
2268,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320261.485,1918806.036
2270,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320315.762,1918754.912
2271,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320344.72,1918797.172
2279,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320853.501,1918693.064
2283,1,HACKBERRY,CELTIS SPP.,6320681.991,1918603.452
2286,1,QUEEN PALM,ARECASTRUM ROMANZOFFIANUM,6320532.581,1918592.469
2298,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320899.627,1918595.554
2307,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320899.481,1919128.479
2322,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320915.093,1919941.273
2326,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320910.37,1920183.686
2333,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6320842.557,1920445.609
2343,1,MARINA ARBUTUS,ARBUTUS 'MARINA',6320006.355,1919624.369
2352,1,WHITE BIRCH,BETULA PENDULA,6320399.168,1919690.093
2356,1,JACARANDA,JACARANDA MIMOSIFOLIA,6320583.277,1919700.709
2359,1,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6320762.774,1919739.538
2777,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321287.755,1923838.349
2782,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321450.7,1923963.057
3480,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321501.668,1914715.904
3484,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321511.354,1914550.747
3486,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321508.546,1914457.56
3501,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321535.519,1914936.086
3505,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321581.523,1915104.913
3506,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321596.664,1915161.275
3509,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321630.778,1915273.757
3513,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321786.175,1915260.445
3514,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321822.582,1915250.497
3522,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321847.743,1915003.45
3527,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321862.228,1914759.089
3537,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6321950.027,1914422.118
3812,1,FERN PINE,PODOCARPUS GRACILIOR,6323097.347,1912541.255
3813,1,FERN PINE,PODOCARPUS GRACILIOR,6323127.861,1912538.481
3818,1,FERN PINE,PODOCARPUS GRACILIOR,6323200.33,1912574.192
3822,1,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6322955.159,1912570.475
4624,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6313372.829,1912872.504
4644,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313566.169,1913047.943
4651,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313801.773,1913335.895
4655,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6313839.161,1913528.546
4656,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6313839.491,1913583.277
4663,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6313758.129,1913866.407
4664,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313743.908,1913930.851
4667,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6313730.96,1914140.813
4676,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6322577.129,1919282.792
4684,1,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6322581.425,1918989.894
4688,1,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6322644.183,1919012.859
4693,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6322614.356,1919233.717
4736,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321024.408,1920936.465
4740,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6321138.694,1920218.081
6125,2,REDBUD,CERCIS OCCIDENTALIS,6329941.478,1915230.963
6130,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6329835.81,1915405.252
6131,2,MIMOSA,ALBIZIA JULIBRISSIN,6329876.12,1915445.132
6134,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6329977.255,1915494.9
6136,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330057.718,1915541.493
6137,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330110.602,1915569.392
6140,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6330446.233,1915488.537
6142,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330498.308,1915435.334
6165,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330548.42,1915789.657
6170,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6330797.534,1915655.103
6178,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6330858.274,1915681.244
6185,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330777.331,1915914.967
6186,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330856.321,1915949.156
6189,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330954.946,1916009.105
6194,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6331238.723,1915917.294
6207,2,MAGNOLIA SPECIES,MAGNOLIA SPP.,6331544.588,1915284.453
6213,2,NIGHTSHADE,SOLANUM RANTONNETII,6331530.952,1914988.525
6231,2,PURPLE PONY PLUM,PRUNUS CERASIFERA 'PURPLE PONY',6331580.698,1915297.025
6235,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6331636.084,1915430.011
6236,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6331697.097,1915427.163
6611,3,LONDON PLANE,PLATANUS ACERIFOLIA,6335747.935,1917709.443
6618,3,PLUM,PRUNUS DOMESTICA,6335739.358,1917356.525
6620,3,LONDON PLANE,PLATANUS ACERIFOLIA,6335740.249,1917286.882
6625,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6335617.583,1916867.589
6631,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6335311.701,1916859.454
6632,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6335229.139,1916863.152
6642,2,RAYWOOD ASH,FRAXINUS OXYCARPA RAYWOOD,6335193.942,1917075.286
6665,2,REDBUD,CERCIS OCCIDENTALIS,6335222.413,1917345.271
6673,2,TEXAS REDBUD,CERCIS CANADENSIS RENIFORMIS,6335479.297,1917391.701
6677,2,HOLLYWOOD JUNIPER,JUNIPERUS CHINENSIS TORULOSA,6335276.881,1917377.001
6681,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6335073.47,1917429.781
6692,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6335459.179,1917589.994
6701,2,D.D. Blanchard,Magnolia Grandiflora,6335189.03,1917639.871
6705,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6335038.095,1917800.306
6721,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6335359.684,1917898.289
6730,2,CAJEPUT TREE,MELALEUCA QUINQUENERVIA,6335073.091,1918085.684
7249,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6332266.882,1917703.602
7250,2,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6332276.459,1917736.425
7255,2,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6332372.422,1918008.118
7259,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6332480.522,1918147.548
7260,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6332563.095,1918151.592
7271,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6332099.58,1918896.469
7275,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6332245.829,1918738.424
7283,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6332529.47,1918352.306
7310,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6331689.56,1918115.307
7325,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6331798.042,1917646.461
4143,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323624.823,1913533.714
4144,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323629.526,1913425.16
4145,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323628.807,1913415.377
4147,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323627.47,1913064.08
4148,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323624.448,1912632.748
4150,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323622.353,1912456.255
4153,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323619.831,1912359.922
4156,1,RED IRONBARK,EUCALYPTUS SIDEROXYLON,6323618.855,1912225.068
4161,1,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6318070.894,1913736.138
4169,1,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6317840.482,1913724.556
4178,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6318189.845,1913590.744
4180,1,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6318232.071,1913591.928
4184,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6318266.44,1913772.77
4196,1,HAT TREE,BRACHYCHITON DISCOLOR,6318526.968,1913705.13
4199,1,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6318778.73,1913766.561
4216,2,HAT TREE,BRACHYCHITON DISCOLOR,6319056.073,1913486.284
4219,2,HAT TREE,BRACHYCHITON DISCOLOR,6319098.618,1913418.129
4227,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6319436.536,1913300.139
4231,1,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6319473.435,1913381.879
4240,1,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6319313.639,1913514.255
4251,1,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6319238.626,1913724.927
4252,1,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6319275.452,1913735.018
4255,1,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6319384.862,1913804.805
