"X","Y","ID","DISTRICT","PROPERTY","PROPERTYID","AREA","LOCATION","ZONE","ON_ADR","ON_STREET","PROP_ADR","PROP_STREET","SIDE","SITE","SIDEWALK","UTILITY","EXT","FICTITIOUS","BOTANICAL_NAME","COMMON_NAME","DBH","EXACT_DBH","HEIGHT","EXACT_HEIGHT","CONDITION","GPSDATE","NOTES","PARKWAY_TY","PARKWAY_SI","TRUNKS","RECMAINT","REMOVAL_RE","TREEID","UUSER","UDATE","STATUS","RECVER","TVALUE","ADDRID","RSPECIES","CROWN","HARDSCAPE","RIGHTOFWAY","INSPECTED","INSPECTOR","UT_ORG","COLLECTOR","CONDITION_FACTOR","TREETAG","TARGET_RAT","SW_ORG","DATAFILE","REMREASON","RECMAINTYEAR","SITEID","PROPWORKCODE","PROPSUBCODE","PROPCOST","PROPHOURS","PESTDISEASE","PRUNINGFREQ","MAINTYEAR","PRUNINGSEASON","REMOVALREASON","REQUIREDMAINT","BOTANICAL","COMMON","ON_STREET","PROP_STREET","LOCNFACTOR","X","Y","OBSERVATION","CONFLICT",
"-13174217.2133544","4013176.58689747","12184","","","0","","","","15815","162ND","15815","","","","False","False","","False","Liquidambar styraciflua","American Sweet Gum","","","","","NA","","","","12324","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174217.2133544","4013176.58689747","12185","","","0","","","","15815","162ND","15815","","","","False","False","","False","Liquidambar styraciflua","American Sweet Gum","","","","","NA","","","","12325","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174217.2133544","4013176.58689747","12186","","","0","","","","15815","162ND","15815","","","","False","False","","False","Liquidambar styraciflua","American Sweet Gum","","","","","NA","","","","12326","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174220.7623927","4012841.40166326","12187","","","0","","","","14827","165TH","14827","","","","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","12327","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173988.1624634","4015147.90970297","12188","","","0","","","","4003","147 ST","4003","","","","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","12328","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174220.7623927","4012841.40166326","12189","","","0","","","","15209","165TH","15209","","","","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","12329","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174220.7623927","4012841.40166326","12190","","","0","","","","15209","165TH","15209","","","","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","12330","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174220.7623927","4012841.40166326","12191","","","0","","","","15231","165TH","15231","","","","False","False","","False","Magnolia grandiflora","Southern Magnolia","","","","","NA","","","","12331","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174220.7623927","4012841.40166326","12192","","","0","","","","15903","165TH","15903","","","","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","12332","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174220.7623927","4012841.40166326","12193","","","0","","","","15903","165TH","15903","","","","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","12333","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12194","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12334","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12195","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12335","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12196","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12336","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12197","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12337","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12198","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12338","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12199","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12339","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12200","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12340","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12201","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12341","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12202","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12342","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12203","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12343","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12204","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12344","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12205","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12345","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12206","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12346","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12207","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12347","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12208","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12348","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12209","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12349","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12210","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","12350","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12211","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","12351","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12212","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","12352","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12213","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","12353","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12214","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","12354","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12215","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Lagerstroemia indica (and hybrids)","Crape Myrtle (including hybrids)","","","","","NA","","","","12355","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12216","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12356","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12217","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12357","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12218","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12358","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13173979.6997861","4015402.21969621","12219","","","0","","","","4001","163th Street","4001","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12359","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174996.494465","4013431.36455139","12220","","","0","","","","15727","160th Street","15727","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12360","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174996.494465","4013431.36455139","12221","","","0","","","","15727","160th Street","15727","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12361","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174996.494465","4013431.36455139","12222","","","0","","","","15727","160th Street","15727","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12362","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174996.494465","4013431.36455139","12223","","","0","","","","15727","160th Street","15727","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12363","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174417.5495766","4014182.32136697","12224","","","0","","","","4163","163th Street","4163","","","","False","False","","False","Morus alba","White Mulberry","","","","","NA","","","","12364","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174430.1936157","4014182.32136612","12225","","","0","","","","4167","163th Street","4167","","","","False","False","","False","Morus alba","White Mulberry","","","","","NA","","","","12365","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174442.8376605","4014182.32136526","12226","","","0","","","","4171","163th Street","4171","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12366","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174442.8376605","4014182.32136526","12227","","","0","","","","4171","163th Street","4171","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12367","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174449.1596771","4014182.32136484","12228","","","0","","","","4173","163th Street","4173","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12368","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174449.1596771","4014182.32136484","12229","","","0","","","","4173","163th Street","4173","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12369","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174549.3553743","4014182.32135808","12230","","","0","","","","4207","163th Street","4207","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12370","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174560.8957087","4014182.3213573","12231","","","0","","","","4215","163th Street","4215","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12371","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174566.6658773","4014182.32135691","12232","","","0","","","","4219","163th Street","4219","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12372","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174578.2062117","4014182.32135614","12233","","","0","","","","4227","163th Street","4227","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12373","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174583.9763789","4014182.32135575","12234","","","0","","","","4231","163th Street","4231","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12374","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174723.0699229","4014182.32134637","12235","","","0","","","","4313","163th Street","4313","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12375","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174732.7181892","4014182.32134572","12236","","","0","","","","4317","163th Street","4317","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12376","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174742.3664554","4014182.32134507","12237","","","0","","","","4321","163th Street","4321","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12377","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174217.2133519","4013139.83046505","12238","","","0","","","","15718","162ND","15718","","","","False","False","","False","Platanus racemosa","California Sycamore","","","","","NA","","","","12378","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174217.2133519","4013139.83046505","12239","","","0","","","","15718","162ND","15718","","","","False","False","","False","Platanus racemosa","California Sycamore","","","","","NA","","","","12379","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174217.2133519","4013139.83046505","12240","","","0","","","","15718","162ND","15718","","","","False","False","","False","Platanus racemosa","California Sycamore","","","","","NA","","","","12380","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175081.9974388","4014182.32132218","12241","","","0","","","","4457","163th Street","4457","","","","False","False","","False","Cassia leptophylla","Gold Medallion Tree","","","","","NA","","","","12381","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175081.9974388","4014182.32132218","12242","","","0","","","","4457","163th Street","4457","","","","False","False","","False","Cassia leptophylla","Gold Medallion Tree","","","","","NA","","","","12382","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175081.9974388","4014182.32132218","12243","","","0","","","","4457","163th Street","4457","","","","False","False","","False","Cassia leptophylla","Gold Medallion Tree","","","","","NA","","","","12383","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175081.9974388","4014182.32132218","12244","","","0","","","","4457","163th Street","4457","","","","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","12384","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175081.9974388","4014182.32132218","12245","","","0","","","","4457","163th Street","4457","","","","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","12385","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175251.572039","4014182.32131074","12246","","","0","","","","4519","163th Street","4519","","","","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","12386","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175251.572039","4014182.32131074","12247","","","0","","","","4519","163th Street","4519","","","","False","False","","False","Pyrus calleryana 'Bradford'","Bradford Pear","","","","","NA","","","","12387","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175622.1174332","4015037.91324249","12248","","","0","","","","4605","163th Street","4605","","","","False","False","","False","Cassia leptophylla","Gold Medallion Tree","","","","","NA","","","","12388","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175622.1174332","4015037.91324249","12249","","","0","","","","4605","163th Street","4605","","","","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","12389","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175629.3013126","4015035.7520932","12250","","","0","","","","4613","163th Street","4613","","","","False","False","","False","Eriobotrya deflexa","Bronze Loquat","","","","","NA","","","","12390","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175629.3013126","4015035.7520932","12251","","","0","","","","4613","163th Street","4613","","","","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","12391","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175643.6690714","4015031.42979583","12252","","","0","","","","4629","163th Street","4629","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12392","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175649.0569817","4015029.80893449","12253","","","0","","","","4635","163th Street","4635","","","","False","False","","False","Cupaniopsis anacardioides","Carrot Wood","","","","","NA","","","","12393","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175649.0569817","4015029.80893449","12254","","","0","","","","4635","163th Street","4635","","","","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","12394","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175649.0569817","4015029.80893449","12255","","","0","","","","4635","163th Street","4635","","","","False","False","","False","Geijera parviflora","Australian Willow","","","","","NA","","","","12395","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13175649.0569817","4015029.80893449","12256","","","0","","","","4635","163th Street","4635","","","","False","False","","False","Cassia leptophylla","Gold Medallion Tree","","","","","NA","","","","12396","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12257","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12397","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12258","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12398","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12259","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12399","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12260","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12400","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12261","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12401","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12262","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12402","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12263","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12403","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12264","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12404","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12265","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12405","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12266","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12406","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12267","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12407","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12268","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12408","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12269","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12409","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12270","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12410","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12271","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12411","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12272","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12412","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12273","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12413","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
"-13174761.6629855","4014145.56167964","12274","","","0","","","","4328","163th Street","4328","","","","False","False","","False","Jacaranda mimosifolia","Jacaranda","","","","","NA","","","","12414","","NA","","","ArborPro","9/8/2015","1","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",
